id,title,description,body,url,posted,visible
85,Cincinnati Enquirer - TriHealth Agreement,The Urology Group is the exclusive provider of urologic services for TriHealth,"<p>
	The Urology Group is the exclusive provider of urologic services for TriHealth. Click image to read.&nbsp;</p>
<p>
	<a href=""http://www.cincinnati.com/story/news/2015/08/30/cincinnati-health-briefs-new-collaboration-trihealth-urology-group/71432504/"" target=""_blank""><img alt="""" src=""/Media/657/TUG_Enquirer_TriHealth_Agreement_8_30_15.png"" style=""width: 700px; height: 546px;"" /></a></p>
",2015/08/31/cincinnati-enquirer-trihealth-agreement,2015-08-31 09:49:31,1
86,WLW - Bill Cunningham and Prostate Exams,WLW's Bill Cunningham talks with Dr. Gary Kirsh about annual prostate exams.,"<p>
	WLW&#39;s Bill Cunningham talks with Dr. Gary Kirsh about annual prostate exams. In only a way that he can, Cunningham makes light of some aspects of the exam but drives home the importance of regular screenings for men.&nbsp;</p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/zdux5P7Lesg"" width=""560""></iframe></p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",2015/09/04/wlw-bill-cunningham-and-prostate-exams,2015-09-04 08:53:08,1
88,FOX 19 - Bengals Jim Breech talks prostate cancer,Former Bengals kicker Jim Breech on prostate cancer and upcoming 5k/10k event,"<p>
	<span style=""font-size: 12px; font-family: Helvetica;"">Dr. Philip Buffington and former Bengals kicker Jim Breech talk with Rob Williams about prostate cancer and the upcoming 2015 ZERO</span><span style=""font-size: 12px; font-family: Helvetica;"">&nbsp;</span><span style=""font-size: 12px; font-family: Helvetica;"">Prostate Cancer 5k/10k.</span></p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/6DmJLjg6e1Y"" width=""“560&quot;""></iframe></p>
<p>
	&nbsp;</p>
",2015/09/08/fox-19-bengals-jim-breech-talks-prostate-cancer,2015-09-08 04:20:01,1
91,WebMD - Advanced Prostate Cancer,Dr. Kirsh talks about treatment for advanced prostate cancer,"<p>
	Dr. Kirsh talks about treatment for advanced prostate cancer.</p>
<p>
	<img alt="""" src=""/Media/672/MD_Article_Kirsh_LUGPA_09_16_2015.jpg"" style=""width: 600px; height: 782px;"" /></p>
",2015/09/16/webmd-advanced-prostate-cancer,2015-09-16 04:23:38,1
83,Life's Best Chapter Magazine,Advancing Cincinnati's Cancer Care: The Urology Group,"<p>
	The Urology Group aims to provide the most advanced care for kidney, prostate, testicular and bladder cancers in the Tristate.&nbsp;</p>
<p>
	<a href=""/Media/632/Lifes_Best_Chapter_TUG_Coveronly_Summer_small.png""><img alt="""" src=""/Media/739/Lifes_Best_Chapter_TUG_Coveronly_Summer.png"" style=""width: 600px; height: 776px;"" /></a></p>
<p>
	<a href=""/Media/740/Lifes_Best_Chapter_TUG_Coveronly_Summer2_small.png""><img alt="""" src=""/Media/740/Lifes_Best_Chapter_TUG_Coveronly_Summer2.png"" style=""width: 600px; height: 776px;"" /></a></p>
<p>
	<a href=""/Media/741/Lifes_Best_Chapter_TUG_Coveronly_Summer3_small.png""><img alt="""" src=""/Media/741/Lifes_Best_Chapter_TUG_Coveronly_Summer3.png"" style=""width: 600px; height: 776px;"" /></a></p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",2015/08/04/life-s-best-chapter,2015-08-04 14:32:30,1
93,Dr. Buffington talks on ONC Live,"Philip J. Buffington, MD, speaks at LUGPA conference","<p>
	<span style=""font-size: 12px; font-family: Helvetica; line-height: normal;"">Philip J. Buffington, MD, chief medical officer at The Urology Group, recently spoke at the Large Urology</span><span style=""font-size: 12px; font-family: Helvetica; line-height: normal;"">&nbsp;</span><span style=""font-size: 12px; font-family: Helvetica; line-height: normal;"">Group&nbsp;</span><span style=""font-size: 12px; font-family: Helvetica; line-height: normal;"">Practice Association&rsquo;s (LUGPA) annual conference about Firmagon, a prostate cancer treatment&nbsp;</span><span style=""font-size: 12px; font-family: Helvetica; line-height: normal;"">drug.</span></p>
<p>
	<a href=""http://www.onclive.com/conference-coverage/LUGPA-2015/dr-buffington-on-firmagon-and-appropriate-patients"" target=""_blank""><span style=""font-size: 12px; font-family: Helvetica; line-height: normal;""><img alt="""" src=""/Media/685/ONCLive_Buffington_11_2015.png"" style=""width: 545px; height: 304px;"" /></span></a></p>
",2015/11/06/dr-buffington-talks-on-onc-live,2015-11-06 11:56:09,1
94,Dr. Kirsh discusses the future of treating prostate cancer,"Gary Kirsh, MD, president of The Urology Group and the Large Urology Group Practice Association (LUGPA), discusses the future of treatment for prostate cancer on Onc Live.","<p>
	<span style=""font-family: Times; font-size: medium;"">Gary Kirsh, MD, president of The Urology Group and the Large Urology Group Practice Association (LUGPA), discusses the future of treatment for prostate cancer.&nbsp;</span></p>
<p>
	<a href=""http://www.onclive.com/conference-coverage/LUGPA-2015/dr-kirsh-discusses-the-future-of-treating-prostate-cancer""><img alt="""" src=""/Media/686/Screen Shot 2015-11-11 at 11.57.02 AM.png"" style=""width: 543px; height: 302px;"" /></a></p>
",2015/11/11/dr-kirsh-discusses-the-future-of-treating-prostate-cancer,2015-11-11 11:53:38,1
95,Movember Shave off a Success!,WLW-T covers shave-off event for prostate cancer,"<p>
	The Urology Group celebrated the conclusion of Movember with a public shave off. The event raises awareness of prostate cancer and other men&#39;s health issues.&nbsp;</p>
<p><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/F3FUxM6c_fE"" frameborder=""0"" allowfullscreen></iframe>
	&nbsp;</p>
<p>
	&nbsp;</p>",2015/11/30/movember-shave-off-a-success-,2015-11-30 08:51:57,1
97,ONCLive - Kirsh on Advanced Prostate Cancer Clinic,Dr. Gary Kirsh talks about new approaches in advanced prostate cancer care.,"<p>
	Dr. Gary Kirsh talks about new approaches in advanced prostate cancer care. The Urology Group has developed a clinical approach that better connects patients with physicians and treatments specifically designed to treat advanced stages of the disease.&nbsp;</p>
<p>
	<img alt="""" src=""/Media/701/OncLive_KirshArticle.png"" style=""width: 690px; height: 872px;"" /></p>
",2015/12/15/onclive-kirsh-on-advanced-prostate-cancer-clinic,2015-12-15 12:44:58,1
96,Yahoo!Health - Actress Faces Incontinence,Kate Winslet talks about urinary leakage--Dr. Buffington provides commentary.,"<p>
	Actress Kate Winslet opens up about an issue many women face after having children--incontinence. Dr. Philip Buffington is quoted about the issue in this article.&nbsp;</p>
<p>
	Read full article</p>
<p>
	<img alt="""" src=""/Media/693/Yahoo_Health_Winslet_Nov_2015V2.jpg"" style=""width: 518px; height: 596px;"" /></p>
",2015/12/02/yahoo-health-actress-faces-incontinence,2015-12-02 04:04:32,1
99,"WLW radio - What's a ""Top Doc"" really?","Dr. Gary Kirsh talks about the factors that patients should consider when selecting a physician. 

","<p>
	In light of local magazines publishing &quot;Best Docs&quot; type lists, Dr. Gary Kirsh talks with Bill Cunningham about attributes that truly make a top physician--and what factors patients should consider when selecting one.&nbsp;</p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/ckFoNPb1jwM"" width=""560""></iframe></p>
<p>
	&nbsp;</p>
",2015/12/22/wlw-radio-what-s-a-top-doc-really-,2015-12-22 09:55:54,1
98,OncLive - Dr. Buffington on Prostate Cancer Screenings,Dr. Buffington discusses how changes in prostate cancer screenings gives patients and urologists more options.,"<p>
	&nbsp;</p>
<p>
	Dr. Buffington discusses how changes in prostate cancer screening is giving patients and urologists more treatment options.&nbsp;</p>
<p>
	<img alt="""" src=""/Media/702/OncLive_BuffingtonArticle.png"" style=""width: 690px; height: 1218px;"" /></p>
",2015/12/21/onclive-dr-buffington-on-prostate-cancer-screenings,2015-12-21 09:58:24,1
101,Women's Health Magazine - Dr. Campbell Discusses the Details of Dry Orgasms ,Dr. Campbell details what constitutes a dry orgasm and its effects on a man's health.,"<p>
	Dr. Campbell details what constitutes a dry orgasm and its effects, or lack thereof, on a man&#39;s health.</p>
<p>
	<img alt="""" src=""/Media/733/012616_DryO_Article.png"" style=""width: 700px; height: 906px;"" /></p>
<p>
	&nbsp;</p>
",2016/02/01/women-s-health-magazine-dr-campbell-discusses-the-details-of-dry-orgasms-,2016-01-21 14:31:33,1
90,FOX19 - Rob Williams Covers ZERO Prostate Walk/Run,FOX19's Rob Williams reflects on four years of involvement with the ZERO Prostate Cancer 5k/10k event.,"<p>
	&nbsp;</p>
<p>
	<a href=""http://www.fox19.com/story/30022928/zero-prostate-cancer-runwalk"" target=""_blank""><img alt="""" src=""/Media/734/FOX19_ZERO_Race_9_12_2015.png"" style=""width: 700px; height: 906px;"" /></a></p>
",2015/09/12/fox19-rob-williams-covers-zero-prostate-walk-run,2015-09-12 10:53:01,1
102,WLW - Dr. Campbell on vasectomies,WLW's Andy Sloane talks vasectomies with Dr. Campbell,"<p>
	<span style=""color: rgb(51, 51, 51); font-family: Roboto, arial, sans-serif;"">Dr. Kevin Campbell of The Urology Group talks with WLW&rsquo;s Andy Sloane about vasectomies. This radio spot comes after NY Jets cornerback, Antonio Cromartie, and his wife announced they&rsquo;re expecting twins&mdash;after his vasectomy.</span></p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/1-pFjNv2r2o"" width=""560""></iframe></p>
",2016/02/03/wlw-dr-campbell-on-vasectomies,2016-02-03 10:17:24,1
65,ONCLive - Data - The New Currency in Healthcare Improvement,"Dr. Gary Kirsh, President of LUGPA, talks about improving patient care through leveraging data. ","<p>
	Dr. Gary Kirsh, President of The Urology Group and of the Large Urology Group Practice Association (LUGPA) is part of a panel discussion on improving patient care. Physician groups recognize the opportunity to leverage data and technology to improve patient experiences and ultimately treatment outcomes.&nbsp;</p>
<p>
	Watch the video <a href=""http://​http://www.onclive.com/peer-exchange/urology-biomarkers/Data-The-New-Currency-in-Health-Care-Improvement"">here</a>.</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",2015/02/06/onclive-data-the-new-currency-in-healthcare-improvement,2015-02-06 11:50:07,1
103,WKRC TV - How foods affect sexual health,Liz Bonis talks with Dr. Kevin Campbell about the relationship between food and good health.,"<p>
	Liz Bonis talks with Dr. Kevin Campbell about the relationship between foods and good health, in particular as it relates to erectile dysfunction.&nbsp;</p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/7KEGpEAxoAk"" width=""560""></iframe></p>
<p>
	<img alt="""" src=""/Media/717/DietForRomance_021016.png"" style=""width: 575px; height: 744px;"" /></p>
",2016/02/10/wkrc-tv-foods-and-ed,2016-02-10 09:55:21,1
116,Cincinnati Business Courier - The Urology Group named 2016 Finalist for Courier's Healthiest Employers ,The Urology Group is honored to be named a finalist in the Business Courier's healthiest employers for 2016. ,"<p>
	<a href=""http://www.bizjournals.com/cincinnati/print-edition/2016/05/27/2016-healthiest-employers-finalist-urology-group.html"" target=""_blank""><img alt=""The Urology Group is a Finalist as a 2016 Healthiest Place to Work"" src=""/Media/772/The Urology Group_CBusinessCourier2.png"" style=""width: 600px;"" /></a></p>
",2016/05/27/cincinnati-business-courier-the-urology-group-named-2016-finalists-for-courier-s-healthiest-employers-,2016-05-27 15:54:11,1
107,St. Elizabeth Strikes Deal with 38-Physician Cincinnati Medical Group,Becker's Hospital Review details the new 5-year co-management deal between The Urology Group and St. Elizabeth Healthcare. ,"<p>
	The Urology Group and St. Elizabeth Healthcare partner for co-management agreement.&nbsp;</p>
<p>
	<img alt="""" src=""/Media/726/Article_StElizabeth_021816.png"" style=""height: 776px; width: 600px;"" /></p>
",2016/02/18/st-elizabeth-strikes-deal-with-38-physician-cincinnati-medical-group,2016-02-18 13:59:37,1
106,St. Elizabeth Strikes Deal with One of Cincinnati's Biggest Doctor Groups ,The Urology Group has entered into a new partnership with St. Elizabeth Healthcare.,"<p>
	A new partnership gives several doctors with The Urology Group leadership positions with St. Elizabeth Healthcare.&nbsp;</p>
<p>
	<img alt="""" src=""/Media/728/BizCourier_021616_StElizabeth.png"" style=""width: 700px; height: 906px;"" /></p>
",2016/02/16/st-elizabeth-strikes-deal-with-one-of-cincinnati-s-biggest-doctor-groups-,2016-02-16 17:15:56,1
105,"The Urology Group, St. E Form a Team",The Urology Group and St. Elizabeth Healthcare have entered into a co-management agreement. ,"<p>
	<img alt="""" src=""/Media/729/21215_CincinnatiHealthBriefs.png"" style=""width: 600px; height: 776px;"" /></p>
",2016/02/15/the-urology-group-st-e-form-a-team,2016-02-15 10:40:54,1
114,Cincinnati Enquirer - Doctors Say Heroin Fears Chill Pain Treatment,"IPC members, including The Urology Group, were asked how the heroin epidemic is impacting their ability to treat pain in patients. ","<p>
	IPC members, including The Urology Group, were asked how the heroin epidemic is impacting their ability to treat pain in patients.</p>
<p>
	<a href=""http://www.cincinnati.com/story/news/2016/05/06/doctors-say-heroin-fears-chill-pain-treatment/83932782/"" target=""_blank""><img alt=""Enquirer Article"" src=""/Media/769/IPC_Enquirer.jpg"" style=""height: 1833px; width: 600px;"" /></a></p>
",2016/05/09/cincinnati-enquirer-doctors-say-heroin-fears-chill-pain-treatment,2016-05-09 16:12:47,1
104,St. Elizabeth Healthcare Enters into Co-Management Agreement with The Urology Group,The Urology Group enters into co-management agreement with St. Elizabeth Healthcare.,"<p>
	A co-management agreement between The Urology Group and St. Elizabeth Healthcare strengthens business relationship, improves healthcare options for patients.&nbsp;</p>
<p>
	<img alt="""" src=""/Media/730/NKY Tribune_2_11_16.png"" style=""width: 700px; height: 906px;"" /></p>
<p>
	&nbsp;</p>
",2016/02/12/st-elizabeth-healthcare-enters-into-co-management-agreement-with-the-urology-group,2016-02-12 10:18:33,1
68,WLW Radio - Bill Cunningham and Dr. Gary Kirsh,Bill Cunningham interviews Dr. Gary Kirsh about IOASE legislation,"<p>
	&nbsp;</p>
<p>
	Bill Cunningham interviews Dr. Gary Kirsh, President of The Urology Group, about federal legislation that would limit in-office procedures physicians can perform, potentially sending patients to hospitals at a higher cost. The two then discussed a wide range of urologic issues!
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ky4JvfYqlUU"" frameborder=""0"" allowfullscreen></iframe></p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>",2015/02/16/wlw-radio-bill-cunningham-and-dr-gary-kirsh,2015-02-16 12:58:50,1
117,WLW - Dr. Campbell on the Zika Virus,The Urology Group's Dr. Kevin Campbell discusses the Zika virus and other urological issues with 700 WLW's Bill Cunningham. ,"<p>
	Bill Cunningham of 700 WLW talks with The Urology Group&#39;s Dr. Kevin Campbell about the Zika virus, female urologists and prostate cancer treatments.&nbsp;</p>
<p>
	Click the image to listen to the interview.&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/8B9eXczbh3M"" width=""560""></iframe></p>
",2016/06/21/wlw-dr-campbell-on-the-zika-virus,2016-06-21 10:32:49,1
100,The Urology Group Among Independent Physicians to Share Electronic Records with Hospitals,"Cincinnati’s hospitals and some of the largest independent doctor groups in the region plan to begin sharing electronic health records, which could lead to better medical outcomes for patients.","<p>
	The Urology Group is among the members of the Independent Physician Collaborative who will soon implement a communications tool allowing them to better communicate with hospital-based physicians.</p>
<p>
	<img alt="""" src=""/Media/731/12716_IPC_Healthbridge_direct_messaging_Courier_Jan_25_2016_Page_1.png"" style=""width: 700px; height: 906px;"" /></p>
<p>
	<img alt="""" src=""/Media/732/12716_IPC_Healthbridge_direct_messaging_Courier_Jan_25_2016_Page_2.png"" style=""width: 700px; height: 906px;"" /></p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",2016/01/27/the-urology-group-among-independent-physicians-to-share-electronic-records-with-hospitals,2016-01-27 15:32:59,1
84,Business Courier - TriHealth/The Urology Group Agreement,TriHealth and The Urology Group have formalized an agreement to provide urological services to patients throughout the TriHealth system.,"<p>
	<span style=""font-size: 12px; font-family: Helvetica;"">TriHealth and The Urology Group (TUG) have formalized an agreement to provide urological services to patients throughout&nbsp;</span><span style=""font-size: 12px; font-family: Helvetica;"">the TriHealth system. &nbsp;In addition to providing comprehensive urology services coverage, The Urology Group will provide medical-</span><span style=""font-size: 12px; font-family: Helvetica;"">administrative leadership services, collaborate with TriHealth&rsquo;s specialty Institutes for patient care programs, and work closely with</span><span style=""font-size: 12px; font-family: Helvetica;"">&nbsp;TriHealth to improve the quality and coordination of our urology services.</span></p>
<div style=""font-family: Helvetica;"">
	<img alt="""" src=""/Media/738/BizCourier_082015_TriHealth.png"" style=""width: 700px; height: 906px;"" /></div>
<div>
	&nbsp;</div>
<div>
	&nbsp;</div>
<div>
	&nbsp;</div>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",2015/08/20/business-courier-agreement-with-trihealth,2015-08-20 08:53:45,1
82,VENUE Magazine - A Center of Excellence ,The Urology Group is a prime example of how consolidation can be good for medical consumers.,"<p>
	<span style=""font-size: 12px; font-family: Helvetica;"">Since 1996, The Urology Group has provided medical and surgical care of the urinary tract for men and women at a mix of neighborhood offices and surgical care centers.</span><span style=""font-size: 12px; font-family: Helvetica;"">&nbsp;Read more in the summer issue of VENUE Magazine.&nbsp;</span></p>
<p>
	<span style=""font-size: 12px; font-family: Helvetica;"">Click image to read full article.&nbsp;</span></p>
<p>
	<a href=""/Media/736/21215_CincinnatiHealthBriefs.png""><span style=""font-size: 12px; font-family: Helvetica;""><img alt="""" src=""/Media/736/21215_CincinnatiHealthBriefs.png"" style=""width: 700px; height: 906px;"" /></span></a></p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",2015/07/09/venue-magazine-a-center-of-excellence-,2015-07-09 14:21:47,1
108,Venue Magazine - Rising Star Medical Leaders,"Venue Magazine recognizes many of the outstanding individuals in the Greater Cincinnati region working to expand, evolve and improve healthcare in the region.
","<p>
	Venue Magazine recognizes many of the outstanding individuals in the Greater Cincinnati region working to expand, evolve and improve healthcare in the region.</p>
<p>
	<img alt="""" src=""/Media/742/VenueMag_RisingStars2.png"" style=""width: 600px; height: 1412px;"" /></p>
<p>
	&nbsp;</p>
",2016/10/09/venue-magazine-rising-star-medical-leaders,2015-10-09 14:52:19,1
111,Cincinnati Business Courier - 2016 Finalists for Courier's Healthiest Employers Announced,The Urology Group has been named as a finalist in the Courier's 2016 Healthiest Employers awards.,"<p>
	The Urology Group has been named as a finalist in the Courier&#39;s 2016 Healthiest Employers awards.</p>
<p>
	<a href=""http://www.bizjournals.com/cincinnati/news/2016/03/09/here-are-the-finalists-for-the-couriers-2016.html?ana=e_cinci_bn_breakingnews&amp;u=tlyEw%2B2nTIfN9o16NkPrILcnJvH&amp;t=1457540091&amp;j=71246522"" target=""_blank""><img alt="""" src=""/Media/751/BizCourier_031016_HealthyEmp.png"" style=""width: 600px; height: 776px;"" /></a></p>
",2016/03/09/cincinnati-business-courier-2016-finalists-for-courier-s-healthiest-employers-announced,2016-03-09 15:58:51,1
110,ONCLive - Integrating Oncology and Urology,"Gary M. Kirsh, MD, weighs in on Integrating a Medical Oncologist Into Urology Practices. ","<p>
	Gary M. Kirsh, MD, weighs in on Integrating a Medical Oncologist Into Urology Practices. Watch below and learn more <a href=""http://www.onclive.com/peer-exchange/urology-biomarkers/Integrating-a-Medical-Oncologist-Into-Urology-Practices"" target=""_blank"">here</a>.</p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/Qlk3av4ukY4"" width=""560""></iframe></p>
",2016/03/01/onclive-integrating-oncology-and-urology,2016-03-01 15:15:07,1
109,Parents Magazine - What Parents Need to Know About Vasectomies,"What Dads (and Moms!) Need to Know About Vasectomies

","<p>
	What Dads (and Moms!) Need to Know About Vasectomies</p>
<p>
	<a href=""http://www.parents.com/pregnancy/considering-baby/another/what-dads-and-moms-need-to-know-about-vasectomies/"" target=""_blank""><img alt=""What Dads and Moms Need to Know About Vasectomies"" src=""/Media/748/Vaseectomy030416.png"" style=""width: 600px; height: 1059px;"" /></a></p>
",2016/03/04/parent-magazine-what-parents-need-to-know-about-vasectomies,2016-03-04 15:07:57,1
112,Cincinnati Business Courier - The Urology Group Forges Alliance with ProScan Imaging,The Urology Group has teamed up with ProScan Imaging to better detect aggressive forms of prostate cancer using advanced technology. ,"<p>
	The Urology Group has teamed up with ProScan Imaging to better detect aggressive forms of prostate cancer using advanced technology.</p>
<p>
	<img alt=""The Urology Group Allies With ProScan Imaging"" src=""/Media/763/BizCourier_040616_PROscanImaging.png"" style=""width: 600px; height: 847px;"" /></p>
<p>
	&nbsp;</p>
",2016/04/04/cincinnati-business-courier-the-urology-group-forges-alliance-with-proscan-imaging,2016-04-04 16:19:49,1
113,WKRC - Prostate Cancer Detection and Treatment,"The Urology Group's Dr. Gary Kirsh discusses prostate cancer detection and treatment with Local 12's Jeff Hirsh, a prostate cancer survivor. ","<p>
	Click the image below to watch the video of the broadcast.</p>
<p>
	<a href=""https://youtu.be/_zQrEJ_6TVA"" target=""_blank""><img alt=""Dr. Kirsh on WKRC"" src=""/Media/768/Local_12_Tim-Hedrick.jpg"" style=""width: 600px; height: 1615px;"" /></a></p>
",2016/04/27/wkrc-prostate-cancer-detection-and-treatment,2016-04-25 13:43:01,1
115,"Self Magazine - Welp, Turns Out Vasectomies Aren’t Foolproof","Dr. Campbell explains the ins and outs of vasectomies -- and the importance of making sure that the ""gun isn't still loaded"" before having unprotected sex. ","<p>
	Dr. Campbell explains the ins and outs of vasectomies -- and the importance of making sure that the &quot;gun isn&#39;t still loaded&quot; before having unprotected sex.</p>
<p>
	<a href=""http://www.self.com/trending/2016/05/welp-turns-out-vasectomies-arent-foolproof/"" target=""_blank""><img alt="""" src=""/Media/770/Vasectomy_051116.jpg"" style=""height: 776px; width: 600px;"" /></a></p>
",2016/05/12/self-magazine-welp-turns-out-vasectomies-aren-t-foolproof,2016-05-12 13:52:30,1
118,Walz Named C-Suite Award Finalist,Earl Walz Named as Courier's C-Suite Award Finalist,"<h3 class=""p1"">
	<span class=""s1"">Earl Walz is a Finalist for Cincinnati Business Courier&#39;s C-Suite Award</span></h3>
<p class=""p1"">
	<span class=""s1"">Earl Walz, CEO of The Urology Group, was named a finalist in a program that honors top Cincinnati executives. He is among 38 influential leaders named by the Cincinnati Business Courier. Winners&nbsp;will be announced at an awards program on August 25, 2016.&nbsp;</span></p>
<p class=""p1"">
	<a href=""http://www.bizjournals.com/cincinnati/news/2016/06/23/see-which-cincinnati-execs-are-finalists-for-the.html?ana=e_cinci_bn_breakingnews&amp;u=tYEbDMfL3QBLZDCsNwm2%2BQ0bc4f92b&amp;t=1466702082&amp;j=74281692"" target=""_blank"">Click to view list of all finalists.&nbsp;</a></p>
<p>
	<img alt="""" src=""/Media/779/Earl_Walz_C-Suite_Award2.png"" style=""width: 601px; height: 399px;"" /></p>
",2016/06/23/walz-named-c-suite-award-finalist,2016-06-23 11:08:49,1
119,Journal-News: Retirement not in Atrium Doctor's Future,"Dr. David Miller, The Urology Group's Chief of Surgery, isn't quite ready to retire yet. Find out more about why he loves what he does and strives to deliver the best care in this Journal-News article. ","<p>
	<a href=""http://www.journal-news.com/news/news/local/retirement-not-in-atrium-doctors-future/nrxB3/"" target=""_blank""><img alt="""" src="" /Media/786/JournalNews_071216_DrMiller.png"" style=""width: 600px; height: 776px;"" /></a></p>
",2016/07/14/journal-news-retirement-not-in-atrium-doc-s-future,2016-07-14 17:19:02,1
121,Self Magazine - Should We Be Using Bidets In The U.S. Instead Of Toilet Paper?,SELF Magazine explores the concept of the bidets and asks the question - should we be using them in the U.S.? Dr. Buffington lends his medical expertise and weighs in. ,"<p>
	<a href=""http://www.self.com/wellness/2016/08/benefits-of-using-bidets/"" target=""_blank""><img alt="""" src=""/Media/822/Bidets_080516.png"" style=""width: 600px; height: 909px;"" /></a></p>
",2016/08/11/self-magazine-should-we-be-using-bidets-in-the-u-s-instead-of-toilet-paper-,2016-08-05 13:28:41,1
122,LEAD Cincinnati: 20 Years of Excellent Urologic Care,LEAD Cincinnati reports about The Urology Group's mission and commitment to provide excellent urologic care to our community. ,"<p>
	<a href=""http://www.leadcincinnati.com/20-Years-of-Excellent-Urologic-Care/"" target=""_blank""><img alt=""Lead Cincinnati"" src=""/Media/825/Lead_Cincinnati.png"" style=""width: 512px; height: 1154px;"" /></a></p>
",2016/08/15/lead-cincinnati-20-years-of-excellent-urologic-care,2016-08-15 17:08:11,1
123,Glamour Magazine - Myths around UTIs,"Dr. Brian Shay of The Urology Group talks about preventing UTIs.  
","<div>
	&nbsp;</div>
<div>
	Our very own Dr. Brian Shay was quoted in Glamour Magazine this month, talking about myths surrounding UTIs. He speaks openly about hygiene issues and how to reduce occurrence of urinary tract infections.&nbsp;</div>
<div>
	&nbsp;</div>
<div>
	Click image to read.&nbsp;</div>
<div>
	&nbsp;</div>
<div>
	<a href=""http://www.glamour.com/story/no-having-a-uti-doesnt-mean-you-had-too-much-sex-last-week-and-other-misconceptions"" target=""_blank""><img alt="""" src=""/Media/838/Glamour_Shay_UTI_2016.png"" style=""width: 600px; height: 1455px;"" /></a></div>
",2016/09/20/glamour-magazine-myths-around-utis,2016-09-20 11:48:28,1
125,"WLWT - Prostate Cancer Run - Ken Griffey, Sr. ",Two men speak out on prostate cancer,"<p>
	Channel 5&#39;s Alexis Rogers interviews Paul Garland and Ken Griffey, Sr., both of whom have been diagnosed with prostate cancer. Both men spoke out at the Cincinnati ZERO prostate cancer run to promote early detection. The event was sponsored and hosted by The Urology Group for the 10th year in a row.&nbsp;</p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/3Ezr5fqYjgo"" width=""560""></iframe></p>
<p>
	&nbsp;</p>
",2016/10/15/wlwt-prostate-cancer-run-ken-griffey-sr-,2016-10-15 13:15:22,1
124,WKRC - ZERO Prostate Cancer Run This Weekend,Patient and physician promote upcoming Prostate Cancer 5k/10k event,"<p>
	Rob Cooper, patient of The Urology Group, and Dr. Philip Buffington talk about the importance of early screening for prostate cancer. Both men will attend the October 15 ZERO Prostate Cancer 5k/10k event at The Urology Group. The race kicks off a 9 a.m.&nbsp;</p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/9s68z-CJP8A"" width=""560""></iframe></p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",2016/10/11/wkrc-zero-prostate-cancer-run-this-weekend,2016-10-11 12:42:21,1
127,WCPO - Prostate Cancer Run,Cancer survivor encourages men to get checked,"<p>
	WCPO&#39;s Kristen Swilley talks with Paul Garland, a prostate cancer survivor. Mr. Garland says getting checked is the key to having options for treatment. The 10th annual race was sponsored by The Urology Group.&nbsp;</p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/nHjRsISsEFg"" width=""560""></iframe></p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",2016/10/18/test,2016-10-15 08:00:06,1
126,WCPO - Prostate Cancer Run,"Ken Griffey Sr., honorary chair for 2016 event","<p>
	WCPO recaps the 2016 ZERO Prostate Cancer Run at The Urology Group. Ken Griffey, Sr., encourages men to get checked regularly.&nbsp;</p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/jS5xhye4TvE"" width=""560""></iframe></p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",2016/10/15/test,2016-10-15 05:30:41,1
